-1.6449,-0.67241
-1.0152,-4.5389
-0.75952,0.18211
-0.26333,-1.5038
-0.98709,-0.51569
-5.285,-0.51488
-3.4729,-1.7365
-1.0505,-1.0236
-1.9471,-1.2872
-1.0712,-0.4242
-2.8861,-2.6961
-2.0346,-2.6526
-3.6929,-2.6431
-3.8498,-1.1864
-1.9592,-2.1085
-0.050162,-2.7915
0.10868,-0.46881
-1.6643,-1.8713
-3.2229,-0.60068
-1.5083,-1.3393
-2.5914,-1.1291
0.30764,-4.1736
-0.89784,-2.1293
-0.79019,-0.19156
-1.0945,-1.7536
-2.6487,-2.782
-1.7616,-2.3142
-3.2033,0.49645
2.6528,-2.8137
-1.3077,-1.234
-1.5159,-1.1757
-0.73458,-3.141
-1.483,-1.009
-4.1982,-1.6779
-2.4382,0.13741
-0.50747,-1.1824
-3.3972,-0.61687
-2.9344,-0.48237
-1.9979,-3.3476
-2.8929,-2.5743
-1.6608,-5.848
-0.69908,-2.5942
-1.7733,-0.83208
-1.661,-1.4538
0.028619,-2.7783
-2.0797,-0.11253
0.32838,-0.55189
-1.8742,-4.0083
-1.0745,-0.60482
-3.1029,-3.9274
1.1906,-0.96221
-1.5442,-3.0202
-1.8616,-2.1249
-2.9442,-2.1648
0.63396,-1.5224
-3.2831,-4.9165
-4.2996,-1.2127
-1.5716,-2.0709
-3.6833,-2.1823
-3.7069,-1.9553
-0.70067,-3.492
-0.79689,-4.2115
0.58584,-3.5435
-3.2922,-4.4234
-1.5389,-1.1318
-4.26,-4.2549
-2.1237,-2.2082
-1.754,-3.6458
-1.3954,-0.57471
-3.0665,-1.0617
-3.7663,-3.7747
-2.0006,-2.2229
-2.635,-1.9877
-3.5187,-0.67255
-1.8367,-0.81667
-0.55541,-0.43808
-4.1918,-1.4387
-0.36989,-2.4202
-3.9175,-1.0018
-2.6501,-3.5956
-3.3338,-3.3014
-0.92582,-1.6815
-1.3267,-2.4946
-0.76879,-4.6135
0.13098,-0.30536
1.4729,-1.2973
-2.5357,-1.9256
0.91249,-4.9667
0.14983,-2.5332
-1.0069,-1.8782
-2.3793,-2.0325
-0.39499,0.020252
-1.556,-1.0018
-2.1018,-2.6629
-2.339,-2.1178
-0.26651,-2.6394
-2.9915,-1.2094
-1.9242,-2.7505
-1.9527,-0.7043
0.14273,-3.1636
-1.8662,-3.296
-0.36876,-0.70984
-1.8033,-0.71251
-1.813,-3.6773
-4.3371,-3.4438
-2.0699,-1.7859
-3.3609,-2.3996
-4.0293,-3.2755
0.66129,-3.2318
-2.0492,-2.379
-3.3788,-1.9396
-1.5169,-2.4924
-3.5258,-2.9855
-1.6649,-0.041926
-0.96777,-2.2313
-0.35231,-2.0827
0.55583,-3.682
-1.8847,-3.114
-3.1511,-1.9538
-3.0094,-2.7827
-2.1113,-3.0713
-2.8262,1.6664
-2.5541,-2.0556
-1.3798,-0.36697
-2.9866,-3.1845
-2.2732,-1.5329
-2.9,-4.2632
-0.91837,-2.7543
-2.376,-1.6337
-3.1771,-1.0518
-3.1686,-3.5451
-3.0784,-2.3668
-4.7659,-0.6097
-2.1846,-3.677
-2.9638,-1.6306
-2.0953,-3.329
-2.4337,-5.4252
-1.3276,-0.13448
-2.6285,-1.0397
-0.6775,0.078701
-2.3303,-4.9006
-1.8277,0.20374
-3.6142,-0.43189
-2.3394,-2.5472
-1.5676,-2.8572
1.5201,-5.6839
-1.0854,-0.71841
-0.06114,-1.9611
-4.8193,-2.7067
-0.56872,-2.5684
-0.29937,-2.345
-1.6892,-2.2446
-3.1506,-1.2932
-1.575,-3.3014
-5.4887,-1.9691
-3.1392,-0.42915
-0.15565,-3.1179
-4.5706,-2.3718
-2.4293,-0.48259
-3.2405,-0.16326
-2.9861,-4.7015
-2.1612,-2.2809
-2.2401,-1.5513
-0.51697,-2.1053
-3.8942,-1.2026
-2.2474,0.048049
-2.8291,-6.8562
-2.0131,-4.3468
-3.1669,0.96306
-1.1406,-1.9367
-1.9926,-4.0566
-3.1133,-2.5345
-1.4757,-1.8051
0.41684,0.24805
-1.5671,-1.6698
-1.4627,-1.19
-2.8361,-2.2223
-0.015975,-3.2752
-0.76866,-1.7797
-4.3244,-0.80764
-1.4864,-1.4555
-1.0117,-2.2654
-1.4623,-0.96637
-1.3511,-1.4804
-0.4006,-3.0224
-1.8767,-1.1349
-1.1316,-2.7731
-1.7865,-0.65497
1.3123,-1.4689
-4.4089,-0.85253
-4.7322,-3.9151
-2.0909,-0.68022
0.29657,-2.8716
-0.8992,1.7538
0.94881,-2.1687
-4.1829,-0.89674
-1.471,-0.97168
-0.47649,-4.2675
-2.6553,-3.3591
-1.0396,-4.618
-1.9982,-4.6414
-3.2715,-0.33007
-2.9452,-2.5498
-5.1285,-1.8017
-0.93117,-3.261
-1.5086,-0.91468
0.15435,-2.4264
-4.3261,-4.4221
-2.1624,-3.6264
-1.2414,-2.6759
-0.44843,-1.9687
-0.85237,-2.7809
-2.6439,-1.4165
0.49103,-1.489
-0.51351,-4.4194
0.59409,-2.313
-0.88278,-4.0721
-2.1498,-2.8032
-0.78077,-2.6938
-2.443,-1.9341
-0.98674,-0.59579
-2.9715,-1.0133
-3.2709,-0.77466
0.27659,-1.1624
-1.2677,-2.9854
-2.9507,-0.92132
-0.87794,-3.3525
-3.3131,-3.121
-0.89156,-1.9561
-0.88719,-2.378
-3.0592,-3.1167
-1.8771,1.2458
-0.079134,-2.8675
-1.4386,0.26034
0.023423,0.39146
-0.91712,-3.6395
-1.7309,-1.96
-2.1666,-3.5981
-2.7764,-3.4859
-0.2884,-2.5429
-2.3302,-3.4966
-1.0041,-3.2476
-2.1612,-1.2641
-3.0212,-3.4343
-2.8685,-1.8489
-4.0555,-1.842
0.18507,-2.2782
-3.5347,-1.3365
-4.5736,-1.9203
2.3785,-0.69761
-1.2457,-0.89182
-1.2455,-1.9567
-1.5787,0.42108
-2.8908,-1.9172
-3.0461,1.3355
-2.74,-1.7099
-1.8271,-1.9935
-0.70487,-1.0471
-1.1118,-0.84646
-3.7771,-2.0752
-2.2863,-0.27583
-2.7981,-2.8942
-0.29951,-1.046
-2.9272,1.3731
-2.4842,-1.2375
-0.75722,-0.47278
-2.3715,-2.5288
-4.4889,-1.2925
-0.43946,-3.5368
-2.5419,-0.53698
-4.61,-2.0536
-0.85924,-1.377
-2.4762,-2.1876
-4.0387,-2.2485
1.3156,-3.6928
-2.1915,-1.9897
-2.1077,0.083254
1.0657,-0.80805
-0.56167,-4.9308
-3.9044,-4.0151
-2.6171,-0.31677
-0.2196,-4.2645
-3.1007,-1.1574
0.64236,-2.5719
-1.9429,-2.1544
-1.52,-2.9268
-4.9327,-0.52579
-3.3923,-2.1895
-1.7544,-1.3781
-3.1446,-2.4757
-2.6175,-1.9312
-4.4425,-0.77692
-0.78997,-2.7634
-1.0301,-3.8541
-1.7138,-4.5217
-3.5741,-1.8601
-0.89495,0.10928
-2.2748,-1.828
0.81966,0.67558
-4.7298,-2.1035
-1.3005,-1.0738
0.26701,-3.2441
-0.992,-3.4569
